,price,rooms,floor,lat,lon
70729,29011500,3.0,11.0,55.791543,37.478357
70730,13400000,3.0,4.0,55.802127,37.773548
70731,16735702,2.0,3.0,55.769933,37.674607
70732,10899424,1.0,43.0,55.848882,37.650286
70733,7600000,1.0,18.0,55.832509,37.924259
70734,7190000,1.0,2.0,55.889782,37.471942
70735,15900000,2.0,6.0,55.704292,37.937507
70736,15900000,2.0,8.0,55.701413,37.642608
70737,15900000,2.0,4.0,55.819952,37.626547
70738,17500000,3.0,2.0,55.812262,37.36731
70739,28950000,3.0,2.0,55.768049,37.499667
70740,14296170,3.0,12.0,55.593892,37.431085
70741,34400000,3.0,2.0,55.76729,37.625253
70742,8513384,1.0,20.0,55.860761,37.377363
70743,10500000,1.0,1.0,55.667421,37.491024
70744,32500000,3.0,31.0,55.806149,37.541592
70745,12990000,1.0,4.0,55.742983,37.858094
70746,45000000,5.0,17.0,55.690652,37.657023
70747,18800000,2.0,9.0,55.782177,37.509825
70748,37917355,2.0,6.0,55.732259,37.539065
70749,7000000,1.0,3.0,55.834984,37.274389
70750,55000000,2.0,4.0,55.70355,37.51113
70751,23976000,2.0,8.0,55.751617,37.690916
70752,11000000,1.0,13.0,55.642097,37.356261
70753,9300000,1.0,1.0,55.774868,37.827306
70754,10400000,2.0,3.0,55.906579,37.393727
70755,32625000,2.0,17.0,55.692916,37.477074
70756,11900000,3.0,5.0,55.711625,37.785175
70757,52080754,1.0,4.0,55.745131,37.638857
70758,125000000,6.0,3.0,55.740067,37.590164
70759,102798320,5.0,5.0,55.774646,37.593777
70760,14000000,2.0,7.0,55.589503,37.455933
70761,15900000,2.0,10.0,55.804029,37.590735
70762,35000000,3.0,40.0,55.695901,37.485901
70763,19150000,1.0,4.0,55.774832,37.67427
70764,7700000,3.0,2.0,55.747342,38.028792
70765,5478830,1.0,1.0,55.801951,37.928833
70766,42588110,3.0,38.0,55.656364,37.522431
70767,20950000,3.0,12.0,55.828028,37.371258
70768,16091199,3.0,14.0,55.826536,37.415303
70769,7850000,1.0,1.0,55.699743,37.766637
70770,27500000,2.0,4.0,55.69927,37.634855
70771,42000000,3.0,7.0,55.779,37.701428
70772,15721500,2.0,7.0,55.625693,37.341506
70773,6890000,1.0,3.0,55.767796,37.856896
70774,12950000,2.0,2.0,55.663902,37.763833
70775,10200000,3.0,5.0,55.633722,37.849613
70776,100000000,4.0,1.0,55.742751,37.624533
70777,5400000,2.0,1.0,55.750395,37.976567
70778,11900000,1.0,8.0,55.551313,37.504249
70779,17900000,3.0,3.0,55.683139,37.67079
70780,13800000,2.0,8.0,55.838514,37.400301
70781,30002469,2.0,6.0,55.797999,37.496031
70782,18900000,2.0,17.0,55.856271,37.556619
70783,34500000,3.0,9.0,55.675156,37.386197
70784,34000000,3.0,22.0,55.761129,37.681491
70785,10800000,3.0,5.0,55.69842,37.821494
70786,12733932,2.0,14.0,55.591548,37.430471
70787,7200000,1.0,19.0,55.69957,37.319973
70788,13700000,2.0,3.0,55.776662,37.725502
70789,45000000,3.0,5.0,55.718578,37.571822
70790,24500000,4.0,17.0,55.820968,37.752756
70791,19500000,3.0,7.0,55.823572,37.528744
70792,13500000,2.0,12.0,55.616533,37.730761
70793,29700000,3.0,4.0,55.815441,37.639563
70794,6998000,1.0,5.0,55.812617,37.310901
70795,20800000,2.0,8.0,55.796976,37.509977
70796,15000000,3.0,9.0,55.632147,37.478766
70797,158000000,5.0,6.0,55.777109,37.5882
70798,101191500,2.0,3.0,55.753445,37.599045
70799,12826191,2.0,6.0,55.591622,37.431253
70800,71500000,2.0,12.0,55.742847,37.422547
70801,9500000,3.0,5.0,55.599923,37.66743
70802,63500000,5.0,2.0,55.743832,37.625199
70803,52500000,3.0,8.0,55.699149,37.498799
70804,14250000,2.0,8.0,55.858941,37.601475
70805,18734235,2.0,13.0,55.719799,37.692025
70806,6811436,1.0,13.0,55.640258,37.854757
70807,9000000,1.0,7.0,55.848417,37.714913
70808,35000000,3.0,3.0,55.718142,37.596312
70809,9500000,1.0,10.0,55.600741,37.65349
70810,33000000,2.0,4.0,55.766526,37.56797
70811,18600371,2.0,2.0,55.652188,37.628156
70812,28000000,1.0,10.0,55.715352,37.475325
70813,6000000,1.0,1.0,55.664513,37.287723
70814,14200000,1.0,3.0,55.782425,37.508531
70815,10845515,2.0,30.0,55.548055,37.514951
70816,17153000,3.0,17.0,55.679536,37.867816
70817,4800000,1.0,1.0,55.796947,37.977282
70818,8143670,1.0,3.0,55.728532,37.7376
70819,10500000,1.0,7.0,55.548991,37.538045
70820,13890000,2.0,13.0,55.962579,37.522197
70821,17990000,1.0,15.0,55.807323,37.649063
70822,23000000,3.0,7.0,55.654141,37.625757
70823,20600000,2.0,8.0,55.920375,37.552494
70824,30448955,4.0,3.0,55.848882,37.650286
70825,13500000,3.0,1.0,55.879884,37.421349
70826,6077452,1.0,14.0,55.683094,37.446587
70827,12800000,1.0,16.0,55.638133,37.332846
70828,33949999,3.0,6.0,55.78525,37.561117
70829,16100000,2.0,10.0,55.653483,37.426381
70830,6900000,1.0,8.0,55.690742,37.916836
70832,106000000,6.0,3.0,55.764205,37.609547
70833,9900000,2.0,11.0,55.63971,37.850317
70834,19999999,2.0,1.0,55.742979,37.663437
70835,23800000,2.0,9.0,55.751387,37.70373
70836,29999999,3.0,4.0,55.730749,37.464557
70837,16781850,2.0,8.0,55.780238,37.703714
70838,6865460,1.0,11.0,55.922615,37.533949
70839,19095295,1.0,15.0,55.701413,37.642608
70840,21635677,4.0,17.0,55.591548,37.430471
70841,7300000,2.0,2.0,55.57296,37.904114
70842,9300000,1.0,3.0,55.910155,37.390848
70843,10200000,1.0,2.0,55.596248,37.763782
70844,10383714,2.0,5.0,55.547394,37.516296
70845,27226584,3.0,6.0,55.740078,37.506821
70847,15997700,3.0,18.0,55.631494,37.41181
70848,11500000,3.0,6.0,55.591988,37.648911
70849,22357714,4.0,14.0,55.709592,37.937892
70850,8900000,2.0,2.0,55.696945,37.862033
70851,9990000,2.0,18.0,55.69921,37.879391
70852,19800000,3.0,16.0,55.636686,37.317185
70853,9978000,2.0,2.0,55.808384,37.826269
70854,7794452,3.0,12.0,56.006629,37.809108
70855,55900000,3.0,34.0,55.793914,37.541278
70856,12500000,2.0,4.0,55.908285,37.390636
70857,33585824,3.0,32.0,55.768176,37.502906
70858,12850000,1.0,2.0,55.77994,37.48598
70859,42000000,2.0,9.0,55.785268,37.493818
70860,9005548,1.0,10.0,55.59827,37.769267
70861,9563975,1.0,53.0,55.70579,37.693769
70862,6500000,1.0,2.0,55.871522,37.25446
70863,12000000,3.0,3.0,55.980594,37.733236
70864,105000000,2.0,4.0,55.753445,37.599045
70865,14432977,1.0,37.0,55.806083,37.570096
70866,15000000,2.0,16.0,55.623649,37.305579
70867,9084376,1.0,22.0,55.723913,37.686179
70868,36000000,3.0,22.0,55.770407,37.563819
70869,11980000,1.0,9.0,55.861017,37.476879
70870,15722320,1.0,19.0,55.71623,37.431234
70871,10200000,1.0,6.0,55.812325,37.707747
70872,16233126,3.0,6.0,55.593395,37.429395
70873,10200000,2.0,5.0,55.865837,37.386316
70874,42329999,3.0,6.0,55.783116,37.585427
70875,6800000,1.0,13.0,55.6217,37.943921
70876,13149509,1.0,16.0,55.84333,37.488866
70877,45850000,2.0,4.0,55.712505,37.619125
70878,20000000,1.0,4.0,55.695626,37.476951
70879,20010840,2.0,16.0,55.662007,37.553279
70880,17500000,3.0,6.0,55.941761,37.527304
70881,27000000,2.0,5.0,55.721053,37.615906
70882,11268224,2.0,8.0,55.59827,37.769267
70883,94600000,3.0,4.0,55.749935,37.593614
70884,33800000,2.0,7.0,55.79427,37.542165
70885,8177138,2.0,6.0,55.959323,37.451799
70886,13000000,2.0,1.0,55.72767,37.666101
70887,15500000,3.0,12.0,55.897455,37.479719
70888,13999000,2.0,18.0,55.626188,37.313828
70889,17422195,1.0,25.0,55.797873,37.625361
70890,21900000,2.0,6.0,55.772966,37.5959
70891,15900000,2.0,7.0,55.616179,37.417058
70892,16000000,1.0,9.0,55.798141,37.496928
70893,37500000,2.0,8.0,55.790833,37.458264
70894,7800000,1.0,14.0,55.929262,37.730133
70895,9500000,1.0,12.0,55.879233,37.696873
70896,16000000,2.0,18.0,55.644926,37.703484
70897,13100000,3.0,6.0,55.603102,37.742448
70898,39500000,3.0,16.0,55.820044,37.602498
70899,11457000,2.0,8.0,55.516389,37.341576
70900,24000000,2.0,15.0,55.810466,37.643159
70901,6900000,1.0,12.0,55.948821,37.332484
70902,5700000,2.0,2.0,55.746897,38.022841
70903,11500000,2.0,3.0,55.815773,37.821197
70904,38620000,3.0,18.0,55.820044,37.602498
70905,45000000,2.0,7.0,55.793292,37.540709
70906,9900000,1.0,10.0,55.81592,37.797309
70907,13600000,2.0,5.0,55.895801,37.628284
70908,4900000,1.0,3.0,55.551251,37.341194
70909,140000000,4.0,3.0,55.765327,37.635007
70910,32110000,3.0,15.0,55.791543,37.478357
70912,8800000,1.0,9.0,55.6431,37.717608
70913,10500000,3.0,1.0,55.656929,37.196535
70914,9241638,1.0,13.0,55.673638,37.638002
70915,34711097,3.0,6.0,55.772294,37.689568
70916,23280480,3.0,2.0,55.662007,37.553279
70917,7350000,3.0,3.0,55.7912,37.961102
70919,8200000,1.0,15.0,55.91091,37.749857
70920,13500000,3.0,2.0,55.612951,37.546863
70921,17800000,3.0,13.0,55.846426,37.367031
70922,36000000,4.0,16.0,55.82548,37.412069
70923,27515000,3.0,5.0,55.81166,37.645431
70924,12900000,2.0,3.0,55.624275,37.309717
70925,11500000,2.0,8.0,55.708059,37.478972
70926,19500000,3.0,16.0,55.889433,37.582746
70927,36215352,2.0,23.0,55.746127,37.521238
70928,6811436,1.0,8.0,55.640258,37.854757
70929,35005276,4.0,35.0,55.68756,37.47127
70930,40000000,3.0,7.0,55.714279,37.672894
70931,21500000,3.0,3.0,55.801675,37.794414
70934,22200000,2.0,9.0,55.687535,37.54344
70935,21800000,3.0,2.0,55.691718,37.612461
70936,18462662,1.0,26.0,55.715791,37.432034
70937,38000000,3.0,3.0,55.808289,37.647821
70938,9800000,2.0,10.0,55.971599,37.737398
70939,38600000,3.0,7.0,55.773402,37.589754
70940,22337894,2.0,23.0,55.806083,37.570096
70941,10350000,1.0,6.0,55.877617,37.696003
70942,21000000,2.0,8.0,55.693185,37.620846
70943,13300000,1.0,3.0,55.803337,37.591309
70944,7844185,1.0,13.0,55.640258,37.854757
70945,10890000,2.0,1.0,55.698147,37.742705
70946,13532532,1.0,29.0,55.830685,37.399136
70947,5900000,2.0,2.0,55.740658,38.038844
70948,6700000,1.0,2.0,55.807289,37.845127
70949,10200000,2.0,5.0,55.502225,37.57656
70950,25700000,3.0,7.0,55.686128,37.581217
70951,16700000,2.0,4.0,55.86373,37.564957
70952,13500000,2.0,5.0,55.829203,37.296637
70953,15500000,2.0,1.0,55.837302,37.654891
70954,12500000,1.0,14.0,55.76284,37.484936
70955,40000000,5.0,44.0,55.774581,37.545945
70956,51034000,3.0,57.0,55.808877,37.578218
70957,34300000,1.0,5.0,55.79466,37.610627
70959,107400000,4.0,3.0,55.755332,37.545615
70960,12200000,2.0,6.0,55.736583,37.856887
70962,39008980,3.0,34.0,55.806083,37.570096
70963,30565000,3.0,4.0,55.754026,37.523352
70964,10145736,2.0,15.0,55.547394,37.516296
70966,13000000,1.0,9.0,55.809506,37.529296
70967,16200000,2.0,18.0,55.613464,37.411918
70968,15828141,1.0,10.0,55.650424,37.634377
70969,10550000,1.0,16.0,55.594593,37.344539
70970,18389000,2.0,12.0,55.857965,37.605841
70971,8800000,1.0,2.0,55.523313,37.444741
70973,17796790,1.0,18.0,55.662007,37.553279
70974,6700000,1.0,7.0,55.842669,37.975638
70975,46309280,2.0,4.0,55.71631,37.650429
70976,26569880,2.0,30.0,55.797873,37.625361
70977,10300000,1.0,9.0,55.877595,37.68181
70978,21000000,2.0,8.0,55.757146,37.523381
70979,48000000,3.0,3.0,55.772873,37.590645
70980,11950000,2.0,5.0,55.714054,37.806637
70981,8000000,1.0,4.0,55.800529,37.799761
70982,55000000,3.0,7.0,55.762918,37.607289
70983,7790000,1.0,24.0,55.865174,37.390207
70984,21491520,3.0,6.0,55.662007,37.553279
70985,24000000,3.0,7.0,55.676876,37.698254
70986,59500000,4.0,2.0,55.685168,37.49245
70987,13707230,2.0,2.0,55.883515,37.635
70988,9100000,3.0,6.0,55.797385,37.940894
70989,14181915,1.0,4.0,55.772294,37.689568
70990,8160553,1.0,5.0,55.842578,37.487963
70991,16300000,2.0,5.0,55.557717,37.511669
70992,13500000,2.0,4.0,55.625883,37.735409
70993,14103638,1.0,18.0,55.830685,37.399136
70994,29900000,3.0,4.0,55.726348,37.532195
70995,72000000,3.0,11.0,55.799163,37.520317
70996,17036572,2.0,4.0,55.567759,37.44168
70997,25980600,3.0,5.0,55.670697,37.581351
70998,11800000,1.0,6.0,55.605749,37.662007
70999,17650000,3.0,13.0,55.568688,37.562704
71000,25600000,2.0,6.0,55.709293,37.618101
71001,6150000,2.0,1.0,55.94969,37.83167
71002,28742000,3.0,2.0,55.795591,37.562752
71003,25850000,3.0,20.0,55.641945,37.677679
71004,29000000,3.0,17.0,55.695313,37.575619
71005,18891324,1.0,6.0,55.806083,37.570096
71007,6170000,2.0,2.0,55.670079,37.904616
71008,39688605,3.0,44.0,55.797873,37.625361
71009,8300000,2.0,15.0,56.001024,37.48232
71010,15500000,3.0,1.0,55.847865,37.572796
71011,18500000,3.0,1.0,55.667433,37.450343
71012,16760640,2.0,4.0,55.780238,37.703714
71013,16500000,2.0,15.0,55.672097,37.872381
71014,41909582,2.0,52.0,55.797873,37.625361
71015,9200000,1.0,1.0,55.918968,37.754027
71016,57000000,2.0,2.0,55.770254,37.637982
71017,13762533,3.0,12.0,55.543243,37.459119
71018,14350000,2.0,19.0,55.630814,37.417573
71019,27000000,3.0,10.0,55.728937,37.678261
71020,22827900,2.0,6.0,55.688235,37.651752
71021,14200000,1.0,6.0,55.661517,37.558154
71022,11800000,2.0,9.0,55.715636,37.730678
71023,11658350,2.0,14.0,55.922615,37.533949
71024,10400000,2.0,12.0,55.538799,37.727647
71025,29986957,3.0,10.0,55.707901,37.606425
71027,37186620,3.0,50.0,55.637172,37.705728
71028,104500000,3.0,12.0,55.761614,37.55056
71030,8700000,2.0,14.0,55.939728,37.97814
71031,24132064,1.0,20.0,55.746127,37.521238
71032,12700000,1.0,9.0,55.856461,37.404437
71033,10750000,2.0,10.0,55.87563,37.724403
71034,12490000,3.0,9.0,55.567841,37.285734
71035,10800000,2.0,3.0,55.704426,37.824773
71036,750000000,5.0,1.0,55.7277,37.571562
71037,35000000,1.0,9.0,55.759084,37.595956
71038,27000000,3.0,11.0,55.677408,37.443938
71039,12500000,2.0,3.0,55.889131,37.607079
71040,9890000,3.0,4.0,55.797862,37.942553
71041,17888000,2.0,24.0,55.931352,37.837456
71042,25000000,2.0,1.0,55.644157,37.525533
71043,8200000,1.0,7.0,55.837588,37.184171
71044,40500000,4.0,6.0,55.64447,37.473889
71045,10500000,1.0,7.0,55.621749,37.489797
71046,160000000,4.0,5.0,55.725589,37.571942
71047,14500000,2.0,11.0,55.687341,37.751142
71048,9112400,1.0,16.0,55.679849,37.292197
71049,64069999,3.0,13.0,55.783116,37.585427
71051,13800000,2.0,5.0,55.592014,37.447453
71052,31269999,1.0,9.0,55.783116,37.585427
71053,13500000,3.0,8.0,55.917858,37.713899
71054,9821148,2.0,1.0,55.569582,37.285392
71055,23000000,2.0,5.0,55.780517,37.594483
71056,8500000,1.0,8.0,55.752736,37.849026
71057,310000000,7.0,5.0,55.741685,37.623468
71059,24000000,2.0,26.0,55.751304,37.526793
71060,6830000,1.0,4.0,55.909492,37.827006
71061,29500000,3.0,4.0,55.827717,37.584288
71062,9000000,1.0,2.0,55.812325,37.707747
71063,12751200,2.0,14.0,55.701,37.394266
71064,220000000,8.0,7.0,55.832096,37.484183
71065,6400000,1.0,16.0,55.744239,37.98396
71066,25266252,1.0,3.0,55.746127,37.521238
71067,35400000,3.0,3.0,55.761192,37.599537
71068,13000000,3.0,11.0,55.865645,37.534556
71069,10600005,1.0,9.0,55.637656,37.768587
71070,8400000,1.0,13.0,55.702731,37.908497
71071,10490000,1.0,4.0,55.858282,37.472713
71072,10500000,2.0,9.0,55.537857,37.613975
71073,65900000,4.0,2.0,55.769392,37.622831
71074,11900000,2.0,7.0,55.858039,37.56809
71075,19300000,4.0,6.0,55.675048,37.665014
71076,14200000,3.0,1.0,55.592359,37.604311
71077,17927500,2.0,25.0,55.662007,37.553279
71078,12800000,2.0,6.0,55.702997,37.948783
71079,11700000,1.0,12.0,55.801711,37.478652
71080,10300000,1.0,14.0,55.884034,37.52886
71081,8399095,2.0,7.0,55.957028,37.451111
71082,13350000,2.0,9.0,55.697729,37.496016
71083,21800000,3.0,7.0,55.750668,37.51661
71084,6200000,1.0,15.0,55.537857,37.613975
71085,14981800,1.0,24.0,55.662007,37.553279
71086,126986160,4.0,32.0,55.799163,37.520317
71087,151174000,3.0,4.0,55.740299,37.602252
71088,181408800,6.0,4.0,55.827693,37.467261
71089,12700000,3.0,6.0,55.532425,37.647856
71090,14900000,2.0,12.0,55.546429,37.52799
71091,23850000,3.0,11.0,55.754158,37.881102
71092,11107800,1.0,4.0,55.838978,37.514383
71093,14256131,2.0,6.0,55.594828,37.429789
71094,18300000,3.0,17.0,55.641312,37.616921
71095,23358159,2.0,20.0,55.652397,37.628712
71096,34000000,2.0,5.0,55.717428,37.57856
71097,10300000,1.0,3.0,55.651723,37.764063
71098,10500000,2.0,10.0,55.473726,37.70887
71099,9800000,2.0,18.0,55.83463,37.927047
71100,13200000,3.0,3.0,55.881576,37.689223
71101,23961096,2.0,45.0,55.797873,37.625361
71102,16012411,1.0,24.0,55.747758,37.40845
71103,7626965,1.0,14.0,55.818142,37.752943
71104,9276000,4.0,6.0,55.737648,38.001247
71105,13559800,1.0,27.0,55.747758,37.40845
71106,20000000,2.0,30.0,55.803059,37.591532
71107,12008000,1.0,12.0,55.857965,37.605841
71108,76000000,3.0,4.0,55.754637,37.545305
71109,12850000,2.0,2.0,55.845442,37.447542
71110,15100000,3.0,2.0,55.861766,37.6726
71111,28000000,3.0,5.0,55.759497,37.656188
71112,7500000,1.0,2.0,55.923206,37.748241
71113,21586979,2.0,3.0,55.687763,37.6987
71114,18680000,3.0,13.0,55.773778,37.846448
71115,20900000,3.0,6.0,55.680965,37.610036
71116,17550000,3.0,12.0,55.857719,37.428648
71117,9500000,2.0,8.0,55.987079,37.723202
71118,6200000,1.0,4.0,55.89536,37.29062
71119,32484760,1.0,18.0,55.767791,37.503845
71120,12290000,2.0,2.0,55.703414,37.459986
71121,15000000,4.0,5.0,55.738938,37.54098
71122,9136255,2.0,6.0,55.511263,37.351477
71123,14649771,3.0,9.0,55.936368,37.362088
71124,12700000,2.0,8.0,55.668991,37.788937
71125,29000000,1.0,10.0,55.755888,37.659004
71126,20000000,3.0,6.0,55.629199,37.736451
71127,24000000,3.0,9.0,55.731243,37.415541
71128,21501196,2.0,25.0,55.70579,37.693769
71129,27298000,4.0,12.0,55.799954,37.407514
71130,65000000,2.0,2.0,55.744122,37.602302
71131,14490000,2.0,7.0,55.684534,37.299599
71132,19521388,4.0,6.0,55.593395,37.429395
71133,7269388,3.0,2.0,55.818688,37.200281
71135,12349007,3.0,7.0,55.957434,37.452822
71136,5700000,1.0,2.0,55.562179,37.851657
71137,16000000,2.0,3.0,55.661402,37.530348
71138,9500000,1.0,13.0,55.550243,37.571446
71139,9200000,2.0,16.0,55.632054,37.867122
71140,24149380,2.0,16.0,55.791543,37.478357
71141,27000000,1.0,15.0,55.755888,37.659004
71142,52500000,5.0,5.0,55.658979,37.560617
71143,243221360,3.0,19.0,55.759822,37.575351
71144,8479719,1.0,22.0,55.825717,37.413244
71145,58670000,3.0,9.0,55.69927,37.634855
71146,12184487,3.0,3.0,55.548306,37.51588
71147,100000000,2.0,5.0,55.755332,37.545615
71148,14400000,1.0,3.0,55.674448,37.762591
71149,10200000,1.0,12.0,55.881586,37.683637
71150,25913599,3.0,29.0,55.720101,37.688791
71151,6850000,1.0,9.0,55.729246,38.030475
71152,11499000,1.0,19.0,55.589398,37.601399
71153,25079350,1.0,29.0,55.692916,37.477074
71155,43000000,2.0,1.0,55.679878,37.550907
71156,8900000,1.0,17.0,55.684724,37.698263
71157,25000000,3.0,8.0,55.783908,37.595974
71158,7200000,1.0,10.0,55.706264,37.962774
71159,22300000,2.0,12.0,55.681018,37.482942
71160,15500000,3.0,10.0,55.823022,37.877501
71162,10830809,1.0,13.0,55.56549,37.498541
71163,28800000,3.0,7.0,55.68054,37.574426
71164,20900000,3.0,6.0,55.896461,37.70956
71165,35742860,3.0,3.0,55.806083,37.570096
71167,17500000,3.0,24.0,55.67885,37.23576
71168,31713000,2.0,40.0,55.764648,37.511849
71169,15950288,3.0,17.0,55.591548,37.430471
71170,8300000,1.0,1.0,55.60449,37.3693
71171,11250000,1.0,6.0,55.724161,37.324155
71172,42000000,3.0,4.0,55.775899,37.606504
71173,12700000,2.0,3.0,55.926656,37.540213
71174,8600000,1.0,8.0,55.733328,37.830564
71175,190000000,5.0,3.0,55.726398,37.571742
71176,56785123,4.0,35.0,55.717209,37.636437
71177,14990000,3.0,5.0,55.647806,37.533597
71178,12000000,1.0,4.0,55.889131,37.607079
71179,300000000,5.0,3.0,55.73545,37.573012
71180,33096690,4.0,3.0,55.848882,37.650286
71182,35375340,2.0,8.0,55.718296,37.63608
71183,7549254,1.0,3.0,55.951417,37.485303
71184,17000000,2.0,3.0,55.824473,37.372593
71185,31990000,1.0,11.0,55.775932,37.524945
71186,75000000,5.0,3.0,55.677175,37.392085
71187,110000000,3.0,2.0,55.705753,37.54905
71188,25657500,2.0,6.0,55.868323,37.456865
71189,10700000,2.0,7.0,55.689379,37.913512
71190,13500000,3.0,3.0,55.549342,37.310349
71191,9000000,1.0,11.0,55.777273,37.82855
71193,8936379,1.0,13.0,55.594305,37.429574
71194,18156960,1.0,25.0,55.797873,37.625361
71195,32900000,1.0,24.0,55.775192,37.527669
71196,65000000,3.0,5.0,55.748522,37.588812
71197,11837800,1.0,13.0,55.838978,37.514383
71198,15500000,1.0,24.0,55.718055,37.430017
71199,11997244,2.0,17.0,55.548055,37.514951
71200,11200000,1.0,10.0,55.688893,37.655658
71201,7999999,2.0,4.0,55.909737,38.048401
71202,19378504,3.0,5.0,55.770847,37.517985
71203,8700000,2.0,1.0,55.725074,37.981707
71204,36500000,1.0,11.0,55.746038,37.570531
71205,18700000,4.0,3.0,55.5469,37.531621
71206,20000000,2.0,4.0,55.65222,37.424978
71207,16288119,3.0,12.0,55.594931,37.427516
71208,87000000,4.0,8.0,55.723722,37.527248
71209,17000000,3.0,14.0,55.736583,37.856887
71210,9504300,2.0,14.0,55.700571,37.962692
71211,15000000,2.0,23.0,55.855398,37.559198
71212,25465676,2.0,4.0,55.798141,37.496928
71213,9488458,1.0,11.0,55.548306,37.51588
71215,16924320,1.0,13.0,55.752623,37.690065
71216,34345900,2.0,10.0,55.749436,37.459377
71217,139000000,3.0,3.0,55.741225,37.634656
71218,37828250,2.0,33.0,55.75473,37.525859
71219,9000000,2.0,4.0,55.798555,37.953182
71220,18950000,1.0,7.0,55.739055,37.668495
71221,18218650,2.0,24.0,55.816574,37.753298
71222,36923180,2.0,7.0,55.701485,37.49308
71223,47000000,3.0,6.0,55.679418,37.497774
71224,32000000,3.0,2.0,55.785429,37.521756
71225,10500000,2.0,1.0,55.709501,37.675885
71226,49763522,4.0,17.0,55.687763,37.6987
71227,19490000,3.0,5.0,55.728662,37.674313
71228,12199000,2.0,10.0,55.66741,37.784147
71229,28300000,3.0,3.0,55.89333,37.385152
71230,15283726,2.0,21.0,55.728307,37.739934
71231,13800000,1.0,4.0,55.702662,37.670867
71232,10200000,2.0,2.0,55.865662,37.570553
71233,49843808,3.0,9.0,55.807828,37.647973
71234,15822410,1.0,30.0,55.809504,37.624678
71235,20179892,2.0,19.0,55.740288,37.505133
71236,13299000,2.0,6.0,55.652051,37.52605
71237,14170000,2.0,21.0,55.523522,37.584616
71238,32948476,3.0,32.0,55.68756,37.47127
71239,8400000,1.0,15.0,55.910469,37.830082
71240,19350000,2.0,4.0,55.824343,37.571344
71241,151174000,4.0,2.0,55.748417,37.59
71242,13200000,1.0,11.0,55.851635,37.658398
71243,17800000,3.0,3.0,55.637657,37.325063
71244,94328505,2.0,3.0,55.738475,37.613885
71245,15400000,3.0,6.0,55.712109,37.486919
71246,14200000,2.0,13.0,55.652651,37.743893
71247,8431626,1.0,8.0,55.595826,37.430318
71248,14500000,1.0,11.0,55.784025,37.590061
71249,6499999,1.0,9.0,55.832509,37.924259
71250,52432700,4.0,2.0,55.695626,37.476951
71251,26990000,4.0,2.0,55.785007,37.572452
71252,24900000,2.0,5.0,55.820044,37.602498
71253,7414700,1.0,16.0,55.700571,37.962692
71254,8639030,1.0,8.0,55.683094,37.446587
71255,5990000,2.0,4.0,55.627479,38.007763
71256,15500000,3.0,9.0,55.680382,37.644926
71257,21200000,2.0,5.0,55.786764,37.633188
71258,92000000,4.0,16.0,55.770407,37.563819
71259,53000000,2.0,3.0,55.747086,37.598468
71260,12000000,2.0,5.0,55.802591,37.810876
71261,19000000,3.0,1.0,55.685763,37.567755
71262,20839849,2.0,6.0,55.719799,37.692025
71263,7200000,1.0,4.0,55.687213,37.856957
71264,34920000,2.0,14.0,55.820044,37.602498
71265,261444300,6.0,6.0,55.799163,37.520317
71266,19390000,2.0,21.0,55.853713,37.498422
71267,21000000,3.0,6.0,55.655473,37.482167
71268,65000000,4.0,7.0,55.715662,37.520721
71269,13860000,1.0,8.0,55.810078,37.380221
71270,15200000,2.0,6.0,55.892836,37.591223
71271,16099000,3.0,15.0,55.638874,37.847202
71272,15374439,2.0,4.0,55.593395,37.429395
71273,11200000,2.0,4.0,55.92287,37.728124
71274,15600000,3.0,15.0,55.879334,37.563809
71275,7449391,3.0,4.0,55.818688,37.200281
71276,8450000,2.0,9.0,55.609804,37.975153
71277,9300000,2.0,12.0,55.94981,37.291765
71278,15800000,1.0,3.0,55.793288,37.57873
71279,11900000,1.0,9.0,55.555239,37.465016
71280,75000000,4.0,4.0,55.715352,37.475325
71281,45000000,3.0,8.0,55.816005,37.645738
71282,7800000,1.0,16.0,55.558731,37.808973
71283,11450000,2.0,2.0,55.624364,37.67039
71284,13700000,2.0,3.0,55.914677,37.806549
71286,14200000,3.0,5.0,55.838174,37.525134
71287,44990000,3.0,13.0,55.680832,37.551358
71288,6800000,1.0,5.0,55.624256,37.943795
71289,6200000,1.0,5.0,55.533515,37.619415
71290,15000000,2.0,7.0,55.708477,37.379697
71291,42500000,2.0,2.0,55.726696,37.527966
71292,27700000,3.0,6.0,55.619171,37.66256
71293,12375744,2.0,7.0,55.59827,37.769267
71294,26000000,4.0,1.0,55.769817,37.853397
71295,11500000,1.0,10.0,55.591821,37.45442
71296,19414177,2.0,20.0,55.747758,37.40845
71297,13000000,3.0,10.0,55.817682,37.339183
71298,9536479,1.0,20.0,55.862049,37.376917
71299,17200000,3.0,7.0,55.826261,37.373457
71300,8200000,1.0,4.0,55.503959,37.592648
71301,7181679,1.0,10.0,55.592466,37.431921
71302,6100000,1.0,6.0,55.768063,37.241772
71303,8700000,1.0,12.0,55.642389,37.857106
71304,52500000,4.0,8.0,55.791995,37.787961
71305,56647240,3.0,13.0,55.701222,37.495358
71306,6300000,1.0,11.0,55.651822,37.928801
71307,7500000,2.0,3.0,55.607088,37.965995
71308,10500000,2.0,5.0,55.897564,37.533236
71309,31500000,3.0,12.0,55.79466,37.610627
71310,22500000,4.0,2.0,55.956852,37.440555
